"","Sample_3TR","Sample_9TR","Sample_21TR","Sample_24TR","Sample_31TR","Sample_32TR","Sample_38TR","Sample_41TR","Sample_43TR","Sample_49TR","Sample_50TR"
"chr1:805799|810170",49,19,12,69,91,9,0,65,51,26,29
"chr13:52658399|52665733",0,0,5,0,0,0,0,0,0,0,9
"chr13:59774189|59810923",0,0,6,0,0,0,0,0,0,0,0
"chr13:60467238|60485948",0,0,4,0,0,0,0,0,0,0,0
"chr13:60509763|60567650",0,0,3,0,0,0,0,0,0,0,0
"chr13:72773684|72777493",0,0,14,0,0,0,0,0,0,0,0
"chr13:72835243|72904535",0,0,6,0,0,0,0,0,0,0,0
"chr13:95034605|95073304",0,0,7,0,0,0,0,0,0,0,0
"chr13:95584736|95586136",0,0,3,0,0,0,0,0,0,0,0
"chr13:95587539|95594086",0,0,4,0,0,0,0,0,0,0,0
"chr13:95760040|95760798",0,0,13,0,0,0,0,0,0,0,0
"chr13:95832927|95859675",0,0,17,0,0,0,0,0,0,0,4
"chr13:95854315|95884680",0,0,2,0,0,0,0,0,0,0,0
"chr13:95936924|95970262",0,0,6,0,0,0,0,0,0,0,0
"chr13:98213220|98368195",0,0,12,0,0,0,0,0,0,0,0
"chr13:100223096|100273346",0,0,5,0,0,0,0,0,0,0,0
"chr13:100268689|100449305",0,0,5,0,0,0,0,0,0,0,0
"chr13:102805307|102834552",0,0,4,0,0,0,0,0,0,0,6
"chr13:102807558|102838739",0,0,6,0,0,0,0,0,0,0,0
"chr13:102881088|102892700",0,0,6,0,0,0,0,0,0,0,0
"chr13:107617217|107693167",0,0,3,0,0,0,0,0,0,0,0
"chr13:110663451|110701555",0,0,6,0,0,0,0,0,0,0,0
"chr13:110676974|110688018",0,0,3,0,0,0,0,0,0,0,0
"chr13:111267548|111277673",0,0,9,0,0,0,0,0,0,0,0
"chr13:113242968|113244514",0,0,5,0,0,0,0,0,0,0,0
"chr13:113826996|113828711",0,0,2,0,0,0,0,0,0,0,0
"chr13:114029811|114052155",0,0,2,0,0,0,0,0,0,0,0
"chr14:22370606|22382405",0,0,7,0,0,0,0,25,0,0,6
"chr14:22841913|22843418",0,0,2,0,0,0,0,0,0,0,0
"chr14:30581076|30593639",0,0,6,0,0,0,0,0,0,0,0
"chr14:30605505|30612379",0,0,2,0,0,0,0,0,0,0,0
"chr14:31018401|31018817",0,0,3,0,0,0,0,0,0,0,0
"chr14:31116236|31136665",0,0,5,0,0,0,0,0,0,0,0
"chr14:31293289|31302519",0,0,2,0,0,0,0,0,0,0,0
"chr14:31371810|31374968",0,0,12,0,0,0,0,0,0,0,0
"chr14:31394052|31400512",0,0,4,0,0,0,0,0,0,0,0
"chr14:31727351|31771873",0,0,4,0,0,0,0,0,0,0,0
"chr14:31787780|31826714",0,0,5,0,0,0,0,0,0,0,0
"chr14:31842501|31850201",0,0,8,0,0,0,0,0,0,0,0
"chr14:34909043|34913181",0,0,9,0,0,0,0,0,0,0,0
"chr14:34916089|34921713",0,0,2,0,0,0,0,0,0,0,0
"chr14:35050784|35053451",0,0,3,0,0,0,0,0,0,0,0
"chr14:35126735|35206714",0,0,5,0,0,0,0,0,0,0,0
"chr14:37247103|37267169",0,0,3,0,0,0,0,0,0,0,0
"chr14:39039031|39055296",0,0,9,0,0,0,0,0,0,0,0
"chr14:39055143|39076093",0,0,6,0,0,0,0,0,0,0,0
"chr14:39179091|39179246",0,0,4,0,0,0,0,0,0,0,0
"chr14:49777839|49779806",0,0,3,0,0,0,0,0,0,0,0
"chr14:49806021|49831361",0,0,13,0,0,0,0,0,0,0,0
"chr14:50180572|50201084",0,0,9,0,0,0,0,0,0,0,0
"chr14:50442732|50445194",0,0,4,0,0,0,0,0,0,0,0
"chr14:50635157|50645014",0,0,3,0,0,0,0,0,0,0,0
"chr14:52536719|52546267",0,0,6,0,0,0,0,0,0,0,0
"chr14:52757319|52771183",0,0,6,0,0,0,0,0,0,0,0
"chr14:54736676|54748924",0,0,3,0,0,0,0,0,0,0,0
"chr14:54984723|54987387",0,0,8,0,0,0,0,0,0,0,0
"chr14:55652850|55659703",0,0,3,0,0,0,0,0,0,0,0
"chr14:56621531|56647952",0,0,3,0,0,0,0,0,0,0,0
"chr14:58257745|58270998",0,0,3,0,0,0,0,0,0,0,0
"chr14:59273944|59320584",0,0,2,0,0,0,0,0,0,0,0
"chr14:59324128|59326991",0,0,7,0,0,0,0,0,0,0,0
"chr14:60118329|60125823",0,0,8,0,0,0,0,0,0,0,0
"chr14:61391225|61457679",0,0,3,0,0,0,0,0,0,0,0
"chr14:63873417|63873703",0,0,4,0,0,0,0,6,0,0,0
"chr14:64129782|64130248",0,0,4,0,0,0,0,0,0,0,0
"chr14:64208758|64210124",0,0,6,0,0,0,0,0,0,0,0
"chr14:65455621|65573283",0,0,5,0,0,0,0,0,0,0,0
"chr14:67340440|67347453",0,0,10,0,0,0,0,0,0,0,0
"chr14:69453241|69454897",0,0,5,0,0,0,0,0,0,0,0
"chr14:69453241|69455866",0,0,5,0,0,0,0,0,0,0,0
"chr14:70592880|70597777",0,0,5,0,0,0,0,0,0,0,16
"chr14:71400794|71418196",0,0,8,0,0,0,0,0,0,0,0
"chr14:71413948|71530440",0,0,5,0,0,0,0,0,0,0,0
"chr14:73077369|73088161",0,0,4,0,0,0,0,0,0,0,0
"chr14:73904902|73909430",0,0,5,0,0,0,0,0,0,0,0
"chr14:74004605|74011150",0,0,6,0,0,0,0,0,0,0,0
"chr14:74287810|74296449",0,0,2,0,0,0,0,0,0,0,0
"chr14:75097100|75117326",0,0,3,0,0,0,0,0,0,0,0
"chr14:75100992|75101765",0,0,6,0,0,0,0,0,0,0,0
"chr14:76709594|76710815",0,0,3,0,0,0,0,0,0,0,0
"chr14:76790611|76803912",0,0,3,0,0,0,0,0,0,0,0
"chr14:77720711|77737075",0,0,4,0,0,0,0,0,0,0,0
"chr14:80497469|80580423",0,0,7,0,0,0,0,0,0,0,0
"chr14:87984394|87988523",0,0,10,0,0,0,0,0,0,0,0
"chr14:89980540|90033214",0,0,2,0,0,0,0,0,0,0,0
"chr14:90644048|90744922",0,0,2,0,0,0,0,0,0,0,0
"chr14:90875201|90906299",0,0,6,0,0,0,0,0,0,0,0
"chr14:90890487|90923233",0,0,3,0,0,0,0,0,0,0,0
"chr14:91145221|91160397",0,0,7,0,0,0,0,0,0,0,0
"chr14:91521242|91526793",0,0,2,0,0,0,0,0,0,0,0
"chr14:91891221|91895072",0,0,6,0,0,0,0,0,0,0,0
"chr14:92555751|92577477",0,0,12,0,0,0,0,0,0,0,0
"chr14:92555751|92685150",0,0,5,0,0,0,0,0,0,0,0
"chr14:93964334|93968293",0,0,4,0,0,0,0,0,0,0,0
"chr14:95443155|95450105",0,0,5,0,0,0,0,0,0,0,0
"chr14:96332305|96332655",0,0,4,0,0,0,0,0,0,0,0
"chr14:96341578|96347341",0,0,5,0,0,0,0,0,0,0,0
"chr14:96536976|96560711",0,0,5,0,0,0,0,0,0,0,0
"chr14:100262304|100276648",0,0,5,0,0,0,0,0,0,0,0
"chr14:101893000|101909690",0,0,6,0,0,0,0,0,0,0,0
"chr14:102158545|102159848",0,0,8,0,0,0,0,0,0,0,0
"chr14:102338816|102339223",0,0,2,0,0,0,0,0,0,0,0
"chr14:103405076|103413800",0,0,6,0,0,0,0,0,0,0,0
"chr14:103467079|103475210",0,0,4,0,0,0,0,0,0,0,0
"chr15:23000569|23010133",0,0,3,0,0,0,0,0,0,0,0
"chr15:23021959|23024830",0,0,5,0,0,0,0,0,0,0,0
"chr15:28190965|28196569",0,0,7,0,0,0,0,0,0,0,0
"chr15:33562837|33586116",0,0,4,0,0,0,0,0,0,0,0
"chr15:34252170|34261020",0,0,5,0,0,0,0,0,0,0,0
"chr15:34918258|34932434",0,0,4,0,0,0,0,0,0,0,0
"chr15:35410835|35454820",0,0,3,0,0,0,0,0,0,0,6
"chr15:36668111|36709961",0,0,4,0,0,0,0,0,0,0,0
"chr15:36939184|36939622",0,0,6,0,0,0,0,0,0,0,0
"chr15:39595771|39596156",0,0,3,0,0,0,0,0,0,0,0
"chr15:40737124|40745259",0,0,9,0,0,0,0,0,0,0,0
"chr15:41047408|41056706",0,0,3,0,0,0,0,0,0,0,0
"chr15:41727180|41729349",0,0,2,0,0,0,0,0,0,0,0
"chr15:42160224|42160774",0,0,2,0,0,0,0,0,0,0,0
"chr15:42287691|42327442",0,0,8,0,0,0,0,0,0,0,0
"chr15:42528327|42548456",0,0,8,0,0,0,0,0,0,0,0
"chr15:42976717|43015869",0,0,2,0,0,0,0,0,0,0,0
"chr15:43376098|43380163",0,0,4,0,0,0,0,0,0,0,0
"chr15:44484224|44503850",0,0,2,0,0,0,0,0,0,0,0
"chr15:49201162|49239367",0,0,10,0,0,0,0,0,0,0,0
"chr15:50574274|50583159",0,0,6,0,0,0,0,0,0,0,0
"chr15:50637422|50643553",0,0,8,0,0,0,0,0,0,0,0
"chr15:50739680|50749746",0,0,5,0,0,0,0,0,0,0,0
"chr15:55850542|55852543",0,0,2,0,0,0,0,0,0,0,0
"chr15:59030804|59058550",0,0,5,0,0,0,0,0,0,0,0
"chr15:59171897|59188216",0,0,7,0,0,0,0,0,0,0,0
"chr15:59202326|59262449",0,0,6,0,0,0,0,0,0,0,0
"chr15:59208681|59218087",0,0,4,0,0,0,0,0,0,0,0
"chr15:60909171|61016035",0,0,7,0,0,0,0,0,0,0,0
"chr15:61041104|61112119",0,0,5,0,0,0,0,0,0,0,0
"chr15:61057390|61058933",0,0,7,0,0,0,0,0,0,0,0
"chr15:61094356|61112119",0,0,5,0,0,0,0,0,0,0,0
"chr15:61400382|61507240",0,0,6,0,0,0,0,0,0,0,0
"chr15:63055319|63062645",0,0,2,0,0,0,0,0,0,0,0
"chr15:63060869|63062277",0,0,4,0,0,0,0,0,0,0,0
"chr15:63747724|63756748",0,0,3,0,0,0,0,0,0,0,0
"chr15:64134664|64136932",0,0,7,0,0,0,0,0,0,0,0
"chr15:64409613|64425631",0,0,7,0,0,0,0,0,0,0,0
"chr15:64418541|64445108",0,0,2,0,0,0,0,0,0,0,0
"chr15:64848593|64855037",0,0,3,0,0,0,0,0,0,0,0
"chr15:64859894|64922019",0,0,4,0,0,0,0,0,0,0,0
"chr15:64926066|64931585",0,0,6,0,0,0,0,0,0,0,0
"chr15:64969255|64983593",0,0,8,0,0,0,0,0,0,0,3
"chr15:65006113|65023794",0,0,7,0,0,0,0,0,0,0,0
"chr15:65025057|65027040",0,0,4,0,0,0,0,0,0,0,0
"chr15:65263149|65271072",0,0,7,0,0,0,0,0,0,0,0
"chr15:66306824|66318618",0,0,3,0,0,0,0,0,0,0,0
"chr15:66308709|66311900",0,0,6,0,0,0,0,0,0,0,0
"chr15:67430321|67432036",0,0,7,0,0,0,0,0,0,0,0
"chr15:67830191|67833257",0,0,4,0,0,0,0,0,0,0,0
"chr15:68209637|68218650",0,0,3,0,0,0,0,0,0,0,0
"chr15:70687750|70699660",0,0,3,0,0,0,0,10,0,0,8
"chr15:73176403|73184298",0,0,2,0,0,0,0,0,0,0,0
"chr15:74622494|74635216",0,0,2,0,0,0,0,0,0,0,0
"chr15:75400730|75414311",0,0,8,0,0,0,0,0,0,0,0
"chr15:77210755|77365225",0,0,15,0,0,0,0,0,0,0,0
"chr15:77239782|77286504",0,0,2,0,0,0,0,0,0,0,0
"chr15:78030007|78054187",0,0,6,0,0,0,0,0,0,0,0
"chr15:79841210|79889354",0,0,5,0,0,0,0,0,0,0,0
"chr15:81225299|81225711",0,0,2,0,0,0,0,0,0,0,0
"chr15:81842187|82015597",0,0,5,0,0,0,0,0,0,0,0
"chr15:82138658|82152423",0,0,9,0,0,0,0,0,0,0,0
"chr15:83163999|83192308",0,0,2,0,0,0,0,0,0,0,0
"chr15:84538532|84555061",0,0,10,0,0,0,0,0,0,0,0
"chr15:85075862|85098036",0,0,11,0,0,0,0,0,0,0,0
"chr15:85653271|85669830",0,0,4,0,0,0,0,0,0,0,0
"chr15:89860923|89889140",0,0,6,0,0,0,0,0,0,0,0
"chr15:89865495|89871546",0,0,3,0,0,0,0,0,0,0,0
"chr15:90230934|90231507",0,0,2,0,0,0,0,0,0,0,0
"chr15:90439332|90467592",0,0,3,0,0,0,0,0,0,0,0
"chr15:90440502|90443478",0,0,3,0,0,0,0,0,0,0,0
"chr15:90466001|90467592",0,0,12,0,0,0,0,0,0,0,0
"chr15:90486954|90491545",0,0,4,0,0,0,0,0,0,0,9
"chr15:90593636|90625993",0,0,2,0,0,0,0,0,0,0,0
"chr15:92945821|92974950",0,0,7,0,0,0,0,0,0,0,0
"chr15:97576495|97665715",0,0,10,0,0,0,0,6,0,0,0
"chr15:97576508|97665715",0,0,5,0,0,0,0,0,0,0,0
"chr15:99132638|99133088",0,0,4,0,0,0,0,0,0,0,0
"chr15:100922775|100924729",0,0,6,0,0,0,0,0,0,0,0
"chr15:101701086|101708910",0,0,6,0,0,0,0,0,0,0,0
"chr16:471295|489000",0,0,3,0,0,0,0,0,0,0,0
"chr16:1625973|1637907",0,0,5,0,0,0,0,0,0,0,0
"chr16:2317283|2317764",0,0,5,0,0,0,0,0,0,0,0
"chr16:3026063|3027280",0,0,3,0,0,0,0,0,0,0,0
"chr16:4651963|4657363",0,0,9,0,0,0,0,0,0,0,0
"chr16:8635039|8642565",0,0,2,0,0,0,0,0,0,0,0
"chr16:10419581|10457529",0,0,4,0,0,0,0,0,0,0,0
"chr16:10977225|10982991",0,0,2,0,0,0,0,0,0,0,0
"chr16:11500804|11516307",0,0,5,0,0,0,0,0,0,0,0
"chr16:12002991|12027444",0,0,5,0,0,0,0,0,0,0,0
"chr16:14544450|14555709",0,0,2,0,0,0,0,0,0,0,0
"chr16:14586318|14609123",0,0,6,0,0,0,0,0,0,0,0
"chr16:14599904|14610809",0,0,7,0,0,0,0,0,0,0,14
"chr16:15037737|15047920",0,0,3,0,0,0,0,0,0,0,0
"chr16:15615830|15621911",0,0,8,0,0,0,0,0,0,0,0
"chr16:15615830|15636342",0,0,4,0,0,0,0,0,0,0,0
"chr16:15735366|15737620",0,0,9,0,0,0,0,0,0,0,9
"chr16:15737449|15747730",0,0,3,0,0,0,0,0,0,0,0
"chr16:15745129|15750331",0,0,3,0,0,0,0,0,0,0,0
"chr16:15745129|15753508",0,0,2,0,0,0,0,0,0,0,5
"chr16:15747570|15750331",0,0,5,0,0,0,0,0,0,0,6
"chr16:16007816|16009901",0,0,7,0,0,0,0,0,0,0,12
"chr16:16016496|16036603",0,0,9,0,0,0,0,0,0,0,0
"chr16:16111375|16111582",0,0,4,0,0,0,0,0,0,0,0
"chr16:18794599|18798834",0,0,5,0,0,0,0,0,0,0,0
"chr16:18849949|18850467",0,0,2,0,0,0,0,0,0,0,0
"chr16:18854656|18859703",0,0,3,0,0,0,0,0,0,0,0
"chr16:19625488|19626223",0,0,6,0,0,0,0,0,0,0,0
"chr16:19640015|19652090",0,0,6,0,0,0,0,7,0,0,0
"chr16:23352801|23367959",0,0,4,0,0,0,0,0,0,0,0
"chr16:23406076|23417121",0,0,4,0,0,0,0,0,0,0,0
"chr16:24930784|24949484",0,0,5,0,0,0,0,0,0,0,0
"chr16:27330066|27346618",0,0,3,0,0,0,0,18,0,0,0
"chr16:27618425|27699599",0,0,3,0,0,0,0,0,0,0,0
"chr16:27677729|27677996",0,0,3,0,0,0,0,0,0,0,0
"chr16:28104546|28107677",0,0,2,0,0,0,0,0,0,0,0
"chr16:28537360|28538155",0,0,5,0,0,0,0,0,0,0,3
"chr16:29113050|29116326",0,0,4,0,0,0,0,0,0,0,0
"chr16:47218868|47260695",0,0,4,0,0,0,0,0,0,0,10
"chr16:47497399|47503090",0,0,13,0,0,0,0,0,0,0,0
"chr16:47562398|47610920",0,0,7,0,0,0,0,0,0,0,0
"chr16:47587668|47596531",0,0,5,0,0,0,0,0,0,0,0
"chr16:48546147|48562444",0,0,3,0,0,0,0,0,0,0,0
"chr16:49730771|49731461",0,0,6,0,0,0,0,0,0,0,0
"chr16:53303720|53304625",0,0,8,0,0,0,0,0,0,0,0
"chr16:53467058|53490301",0,0,3,0,0,0,0,0,0,0,0
"chr16:58576463|58578939",0,0,7,0,0,0,0,0,0,0,0
"chr16:58670113|58672243",0,0,6,0,0,0,0,0,0,0,0
"chr16:64950767|64951018",0,0,6,0,0,0,0,0,0,0,0
"chr16:66727688|66732505",0,0,8,0,0,0,0,0,0,0,0
"chr16:67066682|67082339",0,0,4,0,0,0,0,0,0,0,0
"chr16:67744288|67772086",0,0,4,0,0,0,0,4,0,0,0
"chr16:67945087|67950711",0,0,8,0,0,0,0,0,0,0,0
"chr16:68166843|68183366",0,0,2,0,0,0,0,0,0,0,0
"chr16:69260050|69284244",0,0,5,0,0,0,0,0,0,0,0
"chr16:69370483|69372375",0,0,4,0,0,0,0,0,0,0,0
"chr16:69655609|69684970",0,0,2,0,0,0,0,0,0,0,0
"chr16:69786996|69799295",0,0,9,0,0,0,0,0,0,0,7
"chr16:70255728|70268379",0,0,5,0,0,0,0,0,0,0,0
"chr16:70319601|70325688",0,0,7,0,0,0,0,0,0,0,0
"chr16:70324585|70366861",0,0,2,0,0,0,0,0,0,0,0
"chr16:70468849|70469323",0,0,3,0,0,0,0,0,0,0,0
"chr16:70500958|70517740",0,0,4,0,0,0,0,0,0,0,0
"chr16:70560469|70567536",0,0,3,0,0,0,0,0,0,0,0
"chr16:70679110|70679877",0,0,2,0,0,0,0,0,0,0,0
"chr16:71745144|71745614",0,0,7,0,0,0,0,0,0,0,0
"chr16:71756019|71764726",0,0,3,0,0,0,0,0,0,0,0
"chr16:74485796|74496644",0,0,4,0,0,0,0,0,0,0,0
"chr16:74496441|74532153",0,0,2,0,0,0,0,0,0,0,0
"chr16:74923926|74959592",0,0,2,0,0,0,0,0,0,0,0
"chr16:78278603|78281160",0,0,8,0,0,0,0,0,0,0,0
"chr16:80684538|80703394",0,0,4,0,0,0,0,0,0,0,0
"chr16:80991754|80997429",0,0,5,0,0,0,0,0,0,0,0
"chr16:81891472|81895927",0,0,2,0,0,0,0,0,0,0,0
"chr16:83602454|83783472",0,0,6,0,0,0,0,0,0,0,0
"chr16:84762989|84772685",0,0,4,0,0,0,0,0,0,0,0
"chr16:84849385|84867611",0,0,4,0,0,0,0,0,0,0,0
"chr16:89749730|89762022",0,0,2,0,0,0,0,0,0,0,0
"chr16:89892193|89896083",0,0,5,0,0,0,0,0,0,0,6
"chr17:631550|632841",0,0,4,0,0,0,0,0,0,0,0
"chr17:920510|923514",0,0,6,0,0,0,0,0,0,0,0
"chr17:932381|934868",0,0,2,0,0,0,0,0,0,0,0
"chr17:1364859|1365058",0,0,8,0,0,0,0,0,0,0,0
"chr17:1467242|1469614",0,0,3,0,0,0,0,0,0,0,0
"chr17:1534099|1553149",0,0,5,0,0,0,0,0,0,0,0
"chr17:1576597|1586051",0,0,5,0,0,0,0,0,0,0,0
"chr17:1842803|1883944",0,0,8,0,0,0,0,0,0,0,4
"chr17:2613658|2638320",0,0,2,0,0,0,0,0,0,0,0
"chr17:2665372|2676606",0,0,6,0,0,0,0,0,0,0,0
"chr17:3651424|3652952",0,0,2,0,0,0,0,0,0,0,0
"chr17:4033747|4034292",0,0,2,0,0,0,0,0,0,0,0
"chr17:4059171|4072756",0,0,2,0,0,0,0,0,0,0,0
"chr17:4064361|4067242",0,0,4,0,0,0,0,0,0,0,0
"chr17:4197373|4209947",0,0,9,0,0,0,0,0,0,0,0
"chr17:5002503|5003904",0,0,5,0,0,0,0,0,0,0,0
"chr17:5030708|5031669",0,0,3,0,0,0,0,0,0,0,0
"chr17:5335184|5346925",0,0,7,0,0,0,0,0,0,0,0
"chr17:6484216|6545160",0,0,7,0,0,0,0,0,0,0,0
"chr17:7499039|7503791",0,0,5,0,0,0,0,0,0,0,0
"chr17:7889664|7891064",0,0,3,0,0,0,0,0,0,0,0
"chr17:8520878|8521285",0,0,7,0,0,0,0,0,0,0,0
"chr17:12756414|12760707",0,0,5,0,0,0,0,0,0,0,0
"chr17:16057514|16151998",0,0,3,0,0,0,0,0,0,0,0
"chr17:16091863|16108912",0,0,3,0,0,0,0,0,0,0,0
"chr17:16126082|16139186",0,0,3,0,0,0,0,0,0,0,0
"chr17:17165194|17165537",0,0,4,0,0,0,0,0,0,0,0
"chr17:18245354|18257019",0,0,4,0,0,0,0,0,0,0,0
"chr17:18865469|18872649",0,0,7,0,0,0,0,0,0,0,0
"chr17:20204333|20213240",0,0,2,0,0,0,0,0,0,0,0
"chr17:21002445|21028674",0,0,5,0,0,0,0,0,0,0,0
"chr17:27304780|27310174",0,0,6,0,0,0,0,0,0,0,0
"chr17:27483658|27484374",0,0,4,0,0,0,0,0,0,0,0
"chr17:28132620|28185265",0,0,5,0,0,0,0,0,0,0,0
"chr17:28618791|28624390",0,0,3,0,0,0,0,0,0,0,0
"chr17:29498318|29508132",0,0,4,0,0,0,0,0,0,0,0
"chr17:29650654|29672129",0,0,5,0,0,0,0,0,0,0,0
"chr17:30608463|30634098",0,0,7,0,0,0,0,0,0,0,0
"chr17:31343009|31352414",0,0,4,0,0,0,0,0,0,0,0
"chr17:31988320|31995762",0,0,5,0,0,0,0,0,0,0,0
"chr17:37270751|37278005",0,0,9,0,0,0,0,0,0,0,0
"chr17:38364752|38377842",0,0,4,0,0,0,0,12,0,0,0
"chr17:39651752|39653750",0,0,9,0,0,0,0,0,0,0,0
"chr17:39912326|39917321",0,0,3,0,0,0,0,0,0,0,0
"chr17:42211984|42217464",0,0,5,0,0,0,0,11,0,0,0
"chr17:42339314|42348517",0,0,4,0,0,0,0,0,0,0,10
"chr17:42346569|42348520",0,0,4,0,0,0,0,0,0,0,0
"chr17:42487155|42494473",0,0,2,0,0,0,0,0,0,0,0
"chr17:42610108|42659552",0,0,13,0,0,0,0,0,0,0,15
"chr17:42703740|42730918",0,0,5,0,0,0,0,0,0,0,0
"chr17:42954876|42956560",0,0,6,0,0,0,0,0,0,0,0
"chr17:43047643|43057135",0,0,5,0,0,0,0,0,0,0,0
"chr17:43215879|43217312",0,0,4,0,0,0,0,0,0,0,0
"chr17:43498862|43522226",0,0,3,0,0,0,0,0,0,0,0
"chr17:44807664|44808423",0,0,5,0,0,0,0,0,0,0,0
"chr17:46082441|46162525",0,0,5,0,0,0,0,0,0,0,0
"chr17:46152904|46223804",0,0,8,0,0,0,0,0,0,0,0
"chr17:46931099|46932199",0,0,9,0,0,0,0,0,0,0,0
"chr17:47129393|47151918",0,0,9,0,0,0,0,0,0,0,0
"chr17:47361378|47440502",0,0,3,0,0,0,0,0,0,0,0
"chr17:47402132|47430196",0,0,14,0,0,0,0,0,0,0,0
"chr17:48382923|48403195",0,0,4,0,0,0,0,0,0,0,0
"chr17:49611280|49619385",0,0,4,0,0,0,0,0,0,0,0
"chr17:50187878|50190092",0,0,2,0,0,0,0,0,0,0,0
"chr17:51005212|51021365",0,0,3,0,0,0,0,0,0,0,0
"chr17:51192203|51225209",0,0,3,0,0,0,0,0,0,0,0
"chr17:51285245|51294045",0,0,3,0,0,0,0,0,0,0,0
"chr17:54985614|55047154",0,0,5,0,0,0,0,0,0,0,0
"chr17:58479893|58480267",0,0,2,0,0,0,0,0,0,0,0
"chr17:58505472|58507319",0,0,4,0,0,0,0,0,0,0,0
"chr17:59012328|59041898",0,0,3,0,0,0,0,0,0,0,0
"chr17:59041813|59047819",0,0,4,0,0,0,0,0,0,0,0
"chr17:59605491|59607173",0,0,3,0,0,0,0,0,0,0,0
"chr17:59644276|59647666",0,0,5,0,0,0,0,0,0,0,0
"chr17:59660391|59663994",0,0,4,0,0,0,0,0,0,0,0
"chr17:59838911|59839208",0,0,3,0,0,0,0,0,0,0,0
"chr17:59860349|59866749",0,0,6,0,0,0,0,0,0,0,0
"chr17:60222409|60236240",0,0,7,0,0,0,0,0,0,0,0
"chr17:60265412|60301704",0,0,6,0,0,0,0,0,0,0,0
"chr17:60500399|60514438",0,0,2,0,0,0,0,0,0,0,0
"chr17:60910532|60947352",0,0,2,0,0,0,0,0,0,0,0
"chr17:60989971|61015901",0,0,5,0,0,0,0,0,0,0,0
"chr17:61026866|61078529",0,0,2,0,0,0,0,0,0,0,0
"chr17:61911520|61925099",0,0,4,0,0,0,0,0,0,0,0
"chr17:61965006|61983114",0,0,3,0,0,0,0,0,0,0,0
"chr17:61982198|61985090",0,0,5,0,0,0,0,0,0,0,0
"chr17:61982198|61987128",0,0,7,0,0,0,0,0,0,0,0
"chr17:62678504|62682377",0,0,3,0,0,0,0,0,0,0,0
"chr17:63314388|63319090",0,0,7,0,0,0,0,10,0,0,0
"chr17:63351250|63355390",0,0,5,0,0,0,0,0,0,0,0
"chr17:63704005|63704582",0,0,3,0,0,0,0,0,0,0,0
"chr17:64052780|64072103",0,0,6,0,0,0,0,0,0,0,0
"chr17:64354933|64360415",0,0,7,0,0,0,0,0,0,0,0
"chr17:64369750|64378117",0,0,2,0,0,0,0,0,0,0,0
"chr17:65703227|65704194",0,0,4,0,0,0,0,0,0,0,0
"chr17:66732688|66788979",0,0,6,0,0,0,0,0,0,0,0
"chr17:75283423|75287033",0,0,4,0,0,0,0,0,0,0,0
"chr17:75605504|75606021",0,0,10,0,0,0,0,0,0,0,0
"chr17:75797281|75799418",0,0,3,0,0,0,0,0,0,0,0
"chr17:75827957|75828983",0,0,9,0,0,0,0,0,0,0,0
"chr17:76738282|76742273",0,0,4,0,0,0,0,0,0,0,0
"chr17:76740957|76776541",0,0,3,0,0,0,0,0,0,0,0
"chr17:76754047|76776541",0,0,3,0,0,0,0,0,0,0,0
"chr17:78064722|78075278",0,0,11,0,0,0,0,0,0,0,0
"chr17:78812860|78814552",0,0,2,0,0,0,0,0,0,0,0
"chr17:80266713|80266989",0,0,3,0,0,0,0,0,0,0,0
"chr17:80291628|80298518",0,0,4,0,0,0,0,0,0,0,0
"chr17:80332006|80334270",0,0,4,0,0,0,0,0,0,0,0
"chr17:80707841|80710103",0,0,6,0,0,0,0,0,0,0,0
"chr17:81588944|81606814",0,0,2,0,0,0,0,0,0,0,0
"chr17:81600341|81608822",0,0,3,0,0,0,0,0,0,0,0
"chr17:82403937|82411530",0,0,3,0,0,0,0,0,0,0,0
"chr17:82659580|82664556",0,0,4,0,0,0,0,0,0,0,0
"chr17:83005115|83048785",0,0,6,0,0,0,0,19,0,0,0
"chr18:163308|166819",0,0,12,0,0,0,0,0,0,0,0
"chr18:163308|180339",0,0,3,0,0,0,0,0,0,0,0
"chr18:683246|694334",0,0,2,0,0,0,0,0,0,0,0
"chr18:2732265|2747647",0,0,2,0,0,0,0,0,0,0,0
"chr18:3112298|3119995",0,0,3,0,0,0,0,0,0,0,0
"chr18:7774149|7955414",0,0,3,0,0,0,0,0,0,0,0
"chr18:9204476|9239556",0,0,2,0,0,0,0,0,0,0,0
"chr18:9208657|9254297",0,0,4,0,0,0,0,0,0,0,0
"chr18:9211584|9216900",0,0,7,0,0,0,0,0,0,0,0
"chr18:9557221|9563550",0,0,6,0,0,0,0,0,0,0,0
"chr18:10540515|10541879",0,0,2,0,0,0,0,0,0,0,0
"chr18:12344132|12371691",0,0,4,0,0,0,0,0,0,0,0
"chr18:12358670|12363856",0,0,5,0,0,0,0,0,0,0,0
"chr18:12463351|12479871",0,0,5,0,0,0,0,0,0,0,6
"chr18:12535476|12635096",0,0,11,0,0,0,0,0,0,0,0
"chr18:13067831|13073185",0,0,6,0,0,0,0,0,0,0,0
"chr18:14056508|14057515",0,0,5,0,0,0,0,0,0,0,0
"chr18:21452083|21477356",0,0,2,0,0,0,0,0,0,0,0
"chr18:21656861|21659343",0,0,8,0,0,0,0,0,0,0,0
"chr18:21815616|21858646",0,0,2,0,0,0,0,0,0,0,0
