"","Sample_3TR","Sample_9TR","Sample_21TR","Sample_24TR","Sample_31TR","Sample_32TR","Sample_38TR","Sample_41TR","Sample_43TR","Sample_49TR","Sample_50TR"
"chr1:805799|810170",9,0,0,2,3,6,0,0,0,3,0
"chr16:89112092|89114487",0,0,0,0,0,0,0,0,0,2,0
"chr17:623533|631628",0,0,0,0,0,0,0,0,0,3,0
"chr17:783083|788132",0,0,0,0,0,0,0,0,0,2,3
"chr17:1534099|1558559",0,0,0,0,0,0,0,0,0,2,0
"chr17:2236492|2244719",0,0,0,0,0,0,0,0,0,2,0
"chr17:16108786|16146548",0,0,0,0,0,0,0,0,0,2,0
"chr17:28623760|28624390",0,0,0,0,0,0,0,0,0,2,0
"chr17:32638722|32755662",0,0,0,0,0,0,0,0,0,2,0
"chr17:35409465|35420381",0,0,0,0,0,0,0,0,0,2,0
"chr17:36986617|36990857",0,0,0,0,0,0,0,0,0,2,0
"chr17:39419717|39423821",0,0,0,0,0,0,0,0,0,2,0
"chr17:42227529|42232137",0,0,0,0,0,0,0,0,0,2,0
"chr17:42970289|42971696",0,0,0,0,0,0,0,0,0,3,2
"chr17:43498862|43500103",0,0,0,0,0,0,0,0,0,2,0
"chr17:47374472|47414919",0,0,0,0,0,0,0,0,0,3,0
"chr17:59731421|59773944",0,0,0,0,0,0,0,0,0,4,0
"chr17:61965006|61968258",0,0,0,0,0,0,0,0,0,3,0
"chr17:62578477|62580192",0,0,0,0,0,0,0,0,0,2,0
"chr17:64353491|64370025",0,0,0,0,0,0,0,0,0,2,0
"chr17:67928355|67929487",0,0,0,0,0,0,0,0,0,2,0
"chr17:75610166|75610959",0,0,0,0,0,0,0,0,0,2,0
"chr17:76287192|76290077",0,0,0,0,0,0,0,0,0,4,0
"chr17:82756165|82768566",0,0,0,0,0,0,0,0,0,2,0
"chr18:196637|204692",0,0,0,0,0,0,0,0,0,2,0
"chr18:688574|691276",0,0,0,0,0,0,0,0,0,2,0
"chr18:9182382|9216900",0,0,0,0,0,0,0,0,0,3,0
"chr18:9367488|9388140",0,0,0,0,0,0,0,0,0,2,0
"chr18:9588089|9595153",0,0,0,0,0,0,0,0,0,2,0
"chr18:21366027|21384403",0,0,0,0,0,0,0,0,0,3,3
"chr18:22990937|23001729",0,0,0,0,0,0,0,0,0,2,0
"chr18:23901127|23931201",0,0,0,0,0,0,0,0,0,2,0
"chr18:26032399|26057742",0,0,0,0,0,0,0,0,0,2,0
"chr18:31864627|31909013",0,0,0,0,0,0,0,0,0,2,0
"chr18:31873430|31901025",0,0,0,0,0,0,0,0,0,2,0
"chr18:57685072|57704668",0,0,0,0,0,0,0,0,0,2,0
"chr18:63350888|63362868",0,0,0,0,0,0,0,0,0,2,0
"chr18:79096476|79126375",0,0,0,0,0,0,0,0,0,5,0
"chr19:3425106|3452666",0,0,0,0,0,0,0,0,0,2,0
"chr19:3651826|3653589",0,0,0,0,0,0,0,0,0,4,0
"chr19:5598793|5604936",0,0,0,0,0,0,0,0,0,2,0
"chr19:7184316|7184637",0,0,0,0,0,0,0,0,0,2,0
"chr19:8465324|8474244",0,0,0,0,0,0,0,0,0,2,0
"chr19:8536252|8540028",0,0,0,0,0,0,0,0,0,2,0
"chr19:10175540|10177367",0,0,0,0,0,0,0,0,0,2,0
"chr19:11513056|11514221",0,0,0,0,0,0,0,0,0,3,3
"chr19:15397150|15404042",0,0,0,0,0,0,0,0,0,2,0
"chr19:17200293|17200829",0,0,0,0,0,0,0,0,0,5,0
"chr19:19645874|19646347",0,0,0,0,0,0,0,0,0,2,0
"chr19:23831597|23833521",0,0,0,0,0,0,0,0,0,2,0
"chr19:24105940|24127779",0,0,0,0,0,0,0,0,0,2,0
"chr19:32352829|32360618",0,0,0,0,0,0,0,0,0,2,0
"chr19:34431861|34464131",0,0,0,0,0,0,0,0,0,2,0
"chr19:36991176|36991846",0,0,0,0,0,0,0,0,0,3,0
"chr19:52383849|52385742",0,0,0,0,0,0,0,0,0,3,0
"chr2:3545701|3552308",0,0,0,0,0,0,0,0,0,2,0
"chr2:8943187|8987761",0,0,0,0,0,0,0,0,0,2,0
"chr2:9279317|9297445",0,0,0,0,0,0,0,0,0,2,0
"chr2:9412269|9418732",0,0,0,0,0,0,0,0,0,2,2
"chr2:11286539|11288449",0,0,0,0,0,0,0,0,0,3,0
"chr2:15327750|15478321",0,0,0,0,0,0,0,0,0,2,0
"chr2:15415546|15478289",0,0,0,0,0,0,0,0,0,3,0
"chr2:18644170|18688328",0,0,0,0,0,0,0,0,0,2,0
"chr2:27350314|27350632",0,0,0,0,0,0,0,0,0,4,0
"chr2:29121374|29135666",0,0,0,0,0,0,0,0,0,2,0
"chr2:29131258|29135666",0,0,0,0,0,0,0,0,0,3,0
"chr2:32478635|32500109",0,0,0,0,0,0,0,0,0,4,0
"chr2:32514990|32518946",0,0,0,0,0,0,0,0,0,2,0
"chr2:33134793|33188851",0,0,0,0,0,0,0,0,0,3,2
"chr2:37199704|37206248",0,0,0,0,0,0,0,0,0,2,0
"chr2:42640173|42682589",0,0,0,0,0,0,0,0,0,2,0
"chr2:42695765|42723035",0,0,0,0,0,0,0,0,0,2,0
"chr2:43712225|43759029",0,0,0,0,0,0,0,0,0,3,0
"chr2:43776782|43794643",0,0,0,0,0,0,0,0,0,2,0
"chr2:61280244|61281242",0,0,0,0,0,0,0,0,0,3,0
"chr2:61300951|61350693",0,0,0,0,0,0,0,0,0,2,0
"chr2:61482957|61490776",0,0,0,0,0,0,0,0,0,3,0
"chr2:61492035|61495613",0,0,0,0,0,0,0,0,0,2,0
"chr2:65246524|65265175",0,0,0,0,0,0,0,0,0,2,0
"chr2:66346153|66353558",0,0,0,0,0,0,0,0,0,2,0
"chr2:68567341|68612247",0,0,0,0,0,0,0,0,0,2,0
"chr2:69505569|69507578",0,0,0,0,0,0,0,0,0,2,0
"chr2:71426460|71431428",0,0,0,0,0,0,0,0,0,2,0
"chr2:85356967|85357252",0,0,0,0,0,0,0,0,0,2,0
"chr2:86251957|86282242",0,0,0,0,0,0,0,0,0,2,0
"chr2:86474776|86480362",0,0,0,0,0,0,0,0,0,2,0
"chr2:86765027|86766024",0,0,0,0,0,0,0,0,0,2,0
"chr2:99369392|99371730",0,0,0,0,0,0,0,0,0,3,0
"chr2:99429840|99464985",0,0,0,0,0,0,0,0,0,2,0
"chr2:100904733|100937842",0,0,0,0,0,0,0,0,0,2,2
"chr2:101842609|101844311",0,0,0,0,0,0,0,0,0,2,0
"chr2:113830852|113843353",0,0,0,0,0,0,0,0,0,2,0
"chr2:120087171|120100814",0,0,0,0,0,0,0,0,0,2,0
"chr2:128097429|128104014",0,0,0,0,0,0,0,0,0,3,0
"chr2:128186683|128187614",0,0,0,0,0,0,0,0,0,3,0
"chr2:134866542|134869041",0,0,0,0,0,0,0,0,0,2,2
"chr2:135761818|135770735",0,0,0,0,0,0,0,0,0,2,0
"chr2:157737271|157738570",0,0,0,0,0,0,0,0,0,2,0
"chr2:159149142|159150556",0,0,0,0,0,0,0,0,0,4,0
"chr2:159747805|159752571",0,0,0,0,0,0,0,0,0,2,0
"chr2:171448681|171469030",0,0,0,0,0,0,0,0,0,2,2
"chr2:188996125|188997389",0,0,0,0,0,0,0,0,0,2,0
"chr2:198083758|198101360",0,0,0,0,0,0,0,0,0,4,0
"chr2:205158722|205185863",0,0,0,0,0,0,0,0,0,2,0
"chr2:206138485|206152510",0,0,0,0,0,0,0,0,0,2,0
"chr2:206841107|206879440",0,0,0,0,0,0,0,0,0,2,0
"chr2:213310059|213490090",0,0,0,0,0,0,0,0,0,3,0
"chr2:218463306|218466176",0,0,0,0,0,0,0,0,0,3,0
"chr2:226864604|226865126",0,0,0,0,0,0,0,0,0,3,0
"chr2:230461262|230474447",0,0,0,0,0,0,0,0,0,3,0
"chr2:231235224|231262398",0,0,0,0,0,0,0,0,0,3,0
"chr2:231288660|231291443",0,0,0,0,0,0,0,0,0,2,0
"chr2:239139684|239163923",0,0,0,0,0,0,0,0,0,2,0
"chr2:241343752|241348191",0,0,0,0,0,0,0,0,0,2,0
"chr20:3218517|3218994",0,0,0,0,0,0,0,0,0,2,0
"chr20:13528446|13587370",0,0,0,0,0,0,0,0,0,2,0
"chr20:13569507|13600617",0,0,0,0,0,0,0,0,0,2,0
"chr20:21340721|21346550",0,0,0,0,0,0,0,0,0,3,0
"chr20:25303550|25309575",0,0,0,0,0,0,0,0,0,2,0
"chr20:32309713|32316874",0,0,0,0,0,0,0,0,0,2,0
"chr20:32366384|32402032",0,0,0,0,0,0,0,0,0,3,0
"chr20:35069296|35101410",0,0,0,0,0,0,0,0,0,2,0
"chr20:35511363|35512066",0,0,0,0,0,0,0,0,0,2,0
"chr20:36544859|36545068",0,0,0,0,0,0,0,0,0,112,0
"chr20:38065803|38066256",0,0,0,0,0,0,0,0,0,2,0
"chr20:41238688|41269083",0,0,0,0,0,0,0,0,0,2,0
"chr20:47220258|47347926",0,0,0,0,0,0,0,0,0,2,0
"chr20:49165997|49174269",0,0,0,0,0,0,0,0,0,2,0
"chr20:49202623|49203391",0,0,0,0,0,0,0,0,0,2,0
"chr20:49264716|49266266",0,0,0,0,0,0,0,0,0,2,0
"chr20:49539570|49544448",0,0,0,0,0,0,0,0,0,3,0
"chr21:15762891|15791664",0,0,0,0,0,0,0,0,0,2,0
"chr21:33750143|33761986",0,0,0,0,0,0,0,0,0,2,0
"chr21:33750143|33766012",0,0,0,0,0,0,0,0,0,3,0
"chr21:45992010|45994229",0,0,0,0,0,0,0,0,0,4,0
"chr22:25455712|25459515",0,0,0,0,0,0,0,0,0,2,0
"chr22:31602212|31602785",0,0,0,0,0,0,0,0,0,2,0
"chr22:40277077|40285770",0,0,0,0,0,0,0,0,0,3,0
"chr22:40429606|40431480",0,0,0,0,0,0,0,0,0,2,0
"chr22:41125864|41131633",0,0,0,0,0,0,0,0,0,2,0
"chr22:41866831|41871035",0,0,0,0,0,0,0,0,0,2,0
"chr22:50720184|50722437",0,0,0,0,0,0,0,0,0,3,0
"chr3:11340645|11342279",0,0,0,0,0,0,0,0,0,2,0
"chr3:15563358|15575082",0,0,0,0,0,0,0,0,0,2,0
"chr3:20125905|20140364",0,0,0,0,0,0,0,0,0,2,0
"chr3:27379249|27404963",0,0,0,0,0,0,0,0,0,2,0
"chr3:32138587|32140366",0,0,0,0,0,0,0,0,0,2,0
"chr3:37129063|37149038",0,0,0,0,0,0,0,0,0,2,0
"chr3:37249698|37273601",0,0,0,0,0,0,0,0,0,2,0
"chr3:37251395|37321886",0,0,0,0,0,0,0,0,0,4,0
"chr3:47062163|47067118",0,0,0,0,0,0,0,0,0,2,0
"chr3:47870813|47872100",0,0,0,0,0,0,0,0,0,3,0
"chr3:48417911|48418363",0,0,0,0,0,0,0,0,0,4,0
"chr3:48469361|48469573",0,0,0,0,0,0,0,0,0,2,0
"chr3:49324702|49325845",0,0,0,0,0,0,0,0,0,2,0
"chr3:52737586|52739634",0,0,0,0,0,0,0,0,0,3,0
"chr3:56563684|56567053",0,0,0,0,0,0,0,0,0,2,0
"chr3:57242856|57253738",0,0,0,0,0,0,0,0,0,2,0
"chr3:57841299|57858159",0,0,0,0,0,0,0,0,0,2,0
"chr3:57916906|57923023",0,0,0,0,0,0,0,0,0,2,0
"chr3:64146830|64153368",0,0,0,0,0,0,0,0,0,3,0
"chr3:65429520|65453340",0,0,0,0,0,0,0,0,0,2,0
"chr3:69001608|69004482",0,0,0,0,0,0,0,0,0,3,0
"chr3:71693875|71699708",0,0,0,0,0,0,0,0,0,2,0
"chr3:75716419|75718244",0,0,0,0,0,0,0,0,0,2,0
"chr3:75741276|75741736",0,0,0,0,0,0,0,0,0,2,0
"chr3:89340916|89342090",0,0,0,0,0,0,0,0,0,2,0
"chr3:93988672|94003908",0,0,0,0,0,0,0,0,0,3,0
"chr3:100283607|100299331",0,0,0,0,0,0,0,0,0,2,0
"chr3:123209199|123259589",0,0,0,0,0,0,0,0,0,2,0
"chr3:124455177|124563089",0,0,0,0,0,0,0,0,0,2,0
"chr3:125489408|125504744",0,0,0,0,0,0,0,0,0,4,0
"chr3:130992951|131001344",0,0,0,0,0,0,0,0,0,2,0
"chr3:141553857|141559995",0,0,0,0,0,0,0,0,0,4,2
"chr3:160413473|160423840",0,0,0,0,0,0,0,0,0,2,0
"chr3:170122591|170145521",0,0,0,0,0,0,0,0,0,2,0
"chr3:170136419|170145521",0,0,0,0,0,0,0,0,0,3,0
"chr3:170359699|170384765",0,0,0,0,0,0,0,0,0,2,0
"chr3:183643480|183665039",0,0,0,0,0,0,0,0,0,2,0
"chr3:183754126|183758965",0,0,0,0,0,0,0,0,0,2,0
"chr3:188903797|188913462",0,0,0,0,0,0,0,0,0,2,0
"chr3:191357088|191361159",0,0,0,0,0,0,0,0,0,3,0
"chr3:195381009|195412916",0,0,0,0,0,0,0,0,0,3,0
"chr3:196237792|196248323",0,0,0,0,0,0,0,0,0,3,0
"chr3:197104903|197149796",0,0,0,0,0,0,0,0,0,2,0
"chr4:2657803|2672372",0,0,0,0,0,0,0,0,0,3,0
"chr4:2657803|2700544",0,0,0,0,0,0,0,0,0,2,3
"chr4:2699680|2700544",0,0,0,0,0,0,0,0,0,2,0
"chr4:2949934|2951245",0,0,0,0,0,0,0,0,0,3,0
"chr4:4648977|4649542",0,0,0,0,0,0,0,0,0,3,0
"chr4:26620613|26688407",0,0,0,0,0,0,0,0,0,2,2
"chr4:38905522|38905861",0,0,0,0,0,0,0,0,0,3,0
"chr4:40890364|40934699",0,0,0,0,0,0,0,0,0,3,0
"chr4:47560949|47563765",0,0,0,0,0,0,0,0,0,2,0
"chr4:67489967|67509105",0,0,0,0,0,0,0,0,0,3,0
"chr4:73085249|73118850",0,0,0,0,0,0,0,0,0,2,0
"chr4:77756862|77776392",0,0,0,0,0,0,0,0,0,2,0
"chr4:79195836|79197030",0,0,0,0,0,0,0,0,0,4,0
"chr4:82827369|82881940",0,0,0,0,0,0,0,0,0,3,0
"chr4:82946258|82979006",0,0,0,0,0,0,0,0,0,2,0
"chr4:83308845|83310078",0,0,0,0,0,0,0,0,0,2,0
"chr4:87046166|87047682",0,0,0,0,0,0,0,0,0,3,0
"chr4:87441829|87451735",0,0,0,0,0,0,0,0,0,2,0
"chr4:88475841|88494331",0,0,0,0,0,0,0,0,0,3,0
"chr4:94575616|94640450",0,0,0,0,0,0,0,0,0,2,0
"chr4:112562371|112585725",0,0,0,0,0,0,0,0,0,2,0
"chr4:113609152|113679496",0,0,0,0,0,0,0,0,0,2,0
"chr4:120754553|120816574",0,0,0,0,0,0,0,0,0,2,0
"chr4:120777188|120821345",0,0,0,0,0,0,0,0,0,5,0
"chr4:121833231|121839696",0,0,0,0,0,0,0,0,0,2,2
"chr4:127663381|127687867",0,0,0,0,0,0,0,0,0,2,0
"chr4:128114570|128162317",0,0,0,0,0,0,0,0,0,3,0
"chr4:145870245|145892415",0,0,0,0,0,0,0,0,0,2,0
"chr4:147485612|147486101",0,0,0,0,0,0,0,0,0,3,0
"chr4:151127618|151135132",0,0,0,0,0,0,0,0,0,2,0
"chr4:151147922|151148186",0,0,0,0,0,0,0,0,0,2,0
"chr4:151149500|151179397",0,0,0,0,0,0,0,0,0,2,0
"chr4:157915585|157987771",0,0,0,0,0,0,0,0,0,2,0
"chr4:165310553|165310750",0,0,0,0,0,0,0,0,0,2,0
"chr4:184009158|184011423",0,0,0,0,0,0,0,0,0,2,0
"chr4:186149173|186149704",0,0,0,0,0,0,0,0,0,2,0
"chr5:32395159|32400203",0,0,0,0,0,0,0,0,0,2,0
"chr5:32414969|32417792",0,0,0,0,0,0,0,0,0,2,0
"chr5:34175445|34182867",0,0,0,0,0,0,0,0,0,2,0
"chr5:37243013|37247745",0,0,0,0,0,0,0,0,0,2,0
"chr5:40764514|40777586",0,0,0,0,0,0,0,0,0,3,0
"chr5:55697846|55704434",0,0,0,0,0,0,0,0,0,2,0
"chr5:62530709|62561257",0,0,0,0,0,0,0,0,0,2,0
"chr5:66736712|66788794",0,0,0,0,0,0,0,0,0,2,0
"chr5:67130210|67145379",0,0,0,0,0,0,0,0,0,2,0
"chr5:69104631|69121895",0,0,0,0,0,0,0,0,0,2,0
"chr5:69355649|69366595",0,0,0,0,0,0,0,0,0,2,0
"chr5:78509784|78510398",0,0,0,0,0,0,0,0,0,3,0
"chr5:88905209|88965915",0,0,0,0,0,0,0,0,0,2,3
"chr5:94909251|94912976",0,0,0,0,0,0,0,0,0,2,0
"chr5:112259229|112280323",0,0,0,0,0,0,0,0,0,2,0
"chr5:116291517|116303683",0,0,0,0,0,0,0,0,0,2,0
"chr5:127523460|127524920",0,0,0,0,0,0,0,0,0,2,0
"chr5:129684120|129704391",0,0,0,0,0,0,0,0,0,2,0
"chr5:131670463|131679175",0,0,0,0,0,0,0,0,0,3,2
"chr5:132699171|132716984",0,0,0,0,0,0,0,0,0,2,0
"chr5:137985257|138011945",0,0,0,0,0,0,0,0,0,2,0
"chr5:140438461|140445975",0,0,0,0,0,0,0,0,0,2,0
"chr5:145764931|145823134",0,0,0,0,0,0,0,0,0,2,0
"chr5:146223403|146237432",0,0,0,0,0,0,0,0,0,2,0
"chr5:149210726|149233300",0,0,0,0,0,0,0,0,0,3,0
"chr5:151797227|151799313",0,0,0,0,0,0,0,0,0,3,0
"chr5:154033791|154034946",0,0,0,0,0,0,0,0,0,2,0
"chr5:158731069|158840110",0,0,0,0,0,0,0,0,0,2,0
"chr5:176919170|176958154",0,0,0,0,0,0,0,0,0,3,0
"chr5:177041126|177044533",0,0,0,0,0,0,0,0,0,2,0
"chr5:177050751|177064601",0,0,0,0,0,0,0,0,0,2,0
"chr5:179709873|179716294",0,0,0,0,0,0,0,0,0,2,0
"chr6:3076764|3081116",0,0,0,0,0,0,0,0,0,2,0
"chr6:20546346|20548705",0,0,0,0,0,0,0,0,0,2,0
"chr6:20781145|20955585",0,0,0,0,0,0,0,0,0,4,0
"chr6:25471169|25488585",0,0,0,0,0,0,0,0,0,2,0
"chr6:29890264|29944616",0,0,0,0,0,0,0,0,0,6,0
"chr6:31271073|31355592",0,0,0,0,0,0,0,0,0,201,0
"chr6:32055851|32058390",0,0,0,0,0,0,0,0,0,5,0
"chr6:43024985|43026141",0,0,0,0,0,0,0,0,0,2,0
"chr6:53498607|53522527",0,0,0,0,0,0,0,0,0,2,0
"chr6:57141302|57161152",0,0,0,0,0,0,0,0,0,2,0
"chr6:87621354|87622013",0,0,0,0,0,0,0,0,0,2,0
"chr6:93454645|93524713",0,0,0,0,0,0,0,0,0,2,0
"chr6:109715078|109716568",0,0,0,0,0,0,0,0,0,2,0
"chr6:129049918|129059896",0,0,0,0,0,0,0,0,0,2,0
"chr6:136154075|136155758",0,0,0,0,0,0,0,0,0,2,0
"chr6:144521980|144523188",0,0,0,0,0,0,0,0,0,4,0
"chr6:148941279|148964563",0,0,0,0,0,0,0,0,0,2,0
"chr6:149572285|149572603",0,0,0,0,0,0,0,0,0,3,0
"chr6:149603268|149604782",0,0,0,0,0,0,0,0,0,3,0
"chr6:149676260|149680457",0,0,0,0,0,0,0,0,0,3,0
"chr6:152239533|152244656",0,0,0,0,0,0,0,0,0,2,0
"chr6:154246591|154247485",0,0,0,0,0,0,0,0,0,2,0
"chr6:154422506|154442290",0,0,0,0,0,0,0,0,0,3,0
"chr6:154773989|154792976",0,0,0,0,0,0,0,0,0,2,0
"chr6:158493573|158498812",0,0,0,0,0,0,0,0,0,3,0
"chr6:167870383|167925091",0,0,0,0,0,0,0,0,0,3,0
"chr6:167870386|167889326",0,0,0,0,0,0,0,0,0,3,0
"chr7:1898200|1936897",0,0,0,0,0,0,0,0,0,2,0
"chr7:16258390|16301466",0,0,0,0,0,0,0,0,0,3,0
"chr7:18666213|18666476",0,0,0,0,0,0,0,0,0,5,0
"chr7:24623663|24641868",0,0,0,0,0,0,0,0,0,2,0
"chr7:24623663|24680520",0,0,0,0,0,0,0,0,0,2,0
"chr7:64521064|64543802",0,0,0,0,0,0,0,0,0,2,0
"chr7:66127704|66145500",0,0,0,0,0,0,0,0,0,3,0
"chr7:77083887|77119626",0,0,0,0,0,0,0,0,0,2,0
"chr7:77273694|77280653",0,0,0,0,0,0,0,0,0,2,0
"chr7:77607235|77627675",0,0,0,0,0,0,0,0,0,2,0
"chr7:92343024|92352642",0,0,0,0,0,0,0,0,0,3,0
"chr7:95828057|95996073",0,0,0,0,0,0,0,0,0,2,0
"chr7:98961261|98962427",0,0,0,0,0,0,0,0,0,2,0
"chr7:98965696|98971945",0,0,0,0,0,0,0,0,0,4,0
"chr7:107281300|107298346",0,0,0,0,0,0,0,0,0,2,0
"chr7:134933901|134934077",0,0,0,0,0,0,0,0,0,3,0
"chr7:137645472|137678652",0,0,0,0,0,0,0,0,0,3,0
"chr7:138519189|138551180",0,0,0,0,0,0,0,0,0,2,0
"chr7:139237005|139298038",0,0,0,0,0,0,0,0,0,2,0
"chr7:139715932|139742038",0,0,0,0,0,0,0,0,0,2,0
"chr7:140096555|140120529",0,0,0,0,0,0,0,0,0,2,0
"chr7:140127442|140129653",0,0,0,0,0,0,0,0,0,3,0
"chr7:140794308|140808995",0,0,0,0,0,0,0,0,0,3,2
"chr7:148766561|148767749",0,0,0,0,0,0,0,0,0,3,0
"chr7:152145153|152149152",0,0,0,0,0,0,0,0,0,3,0
"chr7:153887466|153887734",0,0,0,0,0,0,0,0,0,2,0
"chr7:154305455|154475037",0,0,0,0,0,0,0,0,0,2,0
"chr7:154446214|154566916",0,0,0,0,0,0,0,0,0,2,0
"chr7:155672867|155707068",0,0,0,0,0,0,0,0,0,2,0
"chr7:158869855|158891333",0,0,0,0,0,0,0,0,0,3,0
"chr7:158926238|158945661",0,0,0,0,0,0,0,0,0,2,0
"chr8:1876571|1885707",0,0,0,0,0,0,0,0,0,3,0
"chr8:13393553|13401619",0,0,0,0,0,0,0,0,0,2,0
"chr8:16495793|16514838",0,0,0,0,0,0,0,0,0,3,0
"chr8:18067220|18075587",0,0,0,0,0,0,0,0,0,2,0
"chr8:37828892|37829874",0,0,0,0,0,0,0,0,0,2,0
"chr8:38110379|38110833",0,0,0,0,0,0,0,0,0,2,0
"chr8:39007886|39055772",0,0,0,0,0,0,0,0,0,2,0
"chr8:39186909|39257343",0,0,0,0,0,0,0,0,0,2,0
"chr8:41661430|41661941",0,0,0,0,0,0,0,0,0,3,0
"chr8:42925557|42959314",0,0,0,0,0,0,0,0,0,2,2
"chr8:43059092|43085396",0,0,0,0,0,0,0,0,0,2,0
"chr8:67093543|67095732",0,0,0,0,0,0,0,0,0,3,0
"chr8:67118248|67149935",0,0,0,0,0,0,0,0,0,3,0
"chr8:73582770|73688813",0,0,0,0,0,0,0,0,0,3,2
"chr8:86398342|86402203",0,0,0,0,0,0,0,0,0,2,0
"chr8:91970658|92005297",0,0,0,0,0,0,0,0,0,3,0
"chr8:94851553|94866191",0,0,0,0,0,0,0,0,0,2,0
"chr8:102327742|102346395",0,0,0,0,0,0,0,0,0,2,0
"chr8:106679210|106692877",0,0,0,0,0,0,0,0,0,2,0
"chr8:123077111|123144855",0,0,0,0,0,0,0,0,0,2,0
"chr8:140572812|140585311",0,0,0,0,0,0,0,0,0,2,0
"chr8:140761165|140830526",0,0,0,0,0,0,0,0,0,2,0
"chr8:140789474|140921132",0,0,0,0,0,0,0,0,0,3,0
"chr9:3546778|3651867",0,0,0,0,0,0,0,0,0,2,0
"chr9:21324076|21329419",0,0,0,0,0,0,0,0,0,2,0
"chr9:27043276|27062765",0,0,0,0,0,0,0,0,0,2,0
"chr9:28475940|28670280",0,0,0,0,0,0,0,0,0,2,2
"chr9:32480219|32481497",0,0,0,0,0,0,0,0,0,3,0
"chr9:35685434|35685666",0,0,0,0,0,0,0,0,0,26,0
"chr9:37126312|37305714",0,0,0,0,0,0,0,0,0,3,0
"chr9:69516011|69517279",0,0,0,0,0,0,0,0,0,3,0
"chr9:76023738|76071898",0,0,0,0,0,0,0,0,0,3,0
"chr9:77238002|77260224",0,0,0,0,0,0,0,0,0,2,0
"chr9:83665030|83677961",0,0,0,0,0,0,0,0,0,2,0
"chr9:83739705|83768970",0,0,0,0,0,0,0,0,0,2,0
"chr9:84702159|84710791",0,0,0,0,0,0,0,0,0,2,0
"chr9:85575315|85633374",0,0,0,0,0,0,0,0,0,4,0
"chr9:85669485|85692813",0,0,0,0,0,0,0,0,0,2,0
"chr9:85962013|86020969",0,0,0,0,0,0,0,0,0,2,0
"chr9:86016539|86018821",0,0,0,0,0,0,0,0,0,2,0
"chr9:96351103|96360221",0,0,0,0,0,0,0,0,0,3,0
"chr9:96533927|96534542",0,0,0,0,0,0,0,0,0,2,0
"chr9:98745559|98771046",0,0,0,0,0,0,0,0,0,2,0
"chr9:100308500|100310379",0,0,0,0,0,0,0,0,0,2,0
"chr9:109057191|109060452",0,0,0,0,0,0,0,0,0,2,0
"chr9:121860337|121974979",0,0,0,0,0,0,0,0,0,2,0
"chr9:122148112|122152408",0,0,0,0,0,0,0,0,0,2,0
"chr9:122280443|122313386",0,0,0,0,0,0,0,0,0,2,0
"chr9:122957011|122979040",0,0,0,0,0,0,0,0,0,2,0
"chr9:126340508|126386658",0,0,0,0,0,0,0,0,0,2,0
"chrX:31169443|31182904",0,0,0,0,0,0,0,0,0,3,2
"chrX:31496788|31507453",0,0,0,0,0,0,0,0,0,2,0
"chrX:31627673|31679586",0,0,0,0,0,0,0,0,0,2,0
"chrX:32438241|32573846",0,0,0,0,0,0,0,0,0,2,0
"chrX:53217143|53218398",0,0,0,0,0,0,0,0,0,2,0
"chrX:53600118|53604834",0,0,0,0,0,0,0,0,0,2,0
"chrX:65366638|65446000",0,0,0,0,0,0,0,0,0,2,0
"chrX:123888619|123892773",0,0,0,0,0,0,0,0,0,2,0
"chrX:129116028|129122193",0,0,0,0,0,0,0,0,0,2,0
"chrX:129116610|129122193",0,0,0,0,0,0,0,0,0,2,0
"chrX:129480701|129516497",0,0,0,0,0,0,0,0,0,2,0
"chrX:129557325|129569399",0,0,0,0,0,0,0,0,0,2,0
"chrX:147928322|147945616",0,0,0,0,0,0,0,0,0,2,0
"chrX:150699195|150751240",0,0,0,0,0,0,0,0,0,2,0
"chr1:8465925|8541318",0,0,0,0,0,0,0,0,0,0,2
"chr1:13715541|13782831",0,0,0,0,0,0,0,0,0,0,2
"chr1:20941491|20981227",0,0,0,0,0,0,0,0,0,0,2
"chr1:21701498|21703618",0,0,0,0,0,0,0,0,0,0,2
"chr1:21873970|21875702",0,0,0,0,0,0,0,0,0,0,5
"chr1:28010947|28017239",0,0,0,0,0,0,0,0,0,0,2
"chr1:31907661|31919658",0,0,0,0,0,0,0,0,0,0,2
"chr1:39432535|39448763",0,0,0,0,0,0,0,0,0,0,2
"chr1:41008794|41010254",0,0,0,0,0,0,0,0,0,0,3
"chr1:51403419|51408332",0,0,0,0,0,0,0,0,0,0,2
"chr1:65592657|65622981",0,0,0,0,0,0,0,0,0,0,2
"chr1:66826820|66835777",0,0,0,0,0,0,0,0,0,0,2
"chr1:86722540|86724405",0,0,0,0,0,0,0,0,0,0,2
"chr1:88740988|88771879",0,0,0,0,0,0,0,0,0,0,3
"chr1:88786104|88805671",0,0,0,0,0,0,0,0,0,0,2
"chr1:100049909|100069685",0,0,0,0,0,0,0,0,0,0,2
"chr1:109573737|109574037",0,0,0,0,0,0,0,0,0,0,3
"chr1:109579204|109586882",0,0,0,0,0,0,0,0,0,0,2
"chr1:109665011|109690564",0,0,0,0,0,0,0,0,0,0,2
"chr1:112550601|112582472",0,0,0,0,0,0,0,0,0,0,2
"chr1:151303541|151306363",0,0,0,0,0,0,0,0,0,0,2
"chr1:154241513|154246375",0,0,0,0,0,0,0,0,0,0,2
